carat,cut_ord,color_ord,clarity_ord,depth,table,log_price,price
1.07,2,5,3,60.4,58.0,8.77043908654689,6441
0.71,4,5,2,61.3,55.0,7.943427767876373,2817
1.14,4,0,4,61.6,56.0,8.582793648500186,5339
0.9,3,4,1,62.6,62.0,8.07402621612406,3210
0.3,2,4,4,60.9,63.0,6.556778356158042,704
0.65,1,3,2,59.6,60.3,7.510977752014095,1828
0.73,2,5,2,63.2,58.0,7.893198869544609,2679
1.05,4,2,2,62.5,56.0,8.504513138258863,4937
1.53,2,2,4,59.5,63.0,9.2179116374725,10076
0.31,4,6,2,60.8,56.0,6.3473892096560105,571
1.05,2,5,2,59.7,57.0,8.736168065858228,6224
0.71,4,3,6,62.6,56.0,8.07402621612406,3210
0.3,4,3,6,62.6,54.0,6.670766320845874,789
1.2,4,3,4,62.4,57.1,9.070848393157585,8698
1.0,3,2,2,62.7,58.0,8.460411177317253,4724
0.3,4,4,6,62.1,55.0,6.687108607866515,802
0.9,2,2,4,63.6,55.0,8.452121194672523,4685
0.72,4,2,1,60.9,56.0,7.550135342488429,1901
0.96,2,6,1,60.2,63.0,8.15478757276852,3480
0.31,4,3,3,61.8,57.0,6.298949246855942,544
2.09,3,4,1,61.2,57.0,9.423595190540022,12377
1.8,3,1,1,61.8,59.0,9.042749779782222,8457
0.81,3,5,1,62.5,59.0,7.972810784121404,2901
0.34,3,1,2,59.2,61.0,6.352629396319567,574
0.81,2,3,3,63.1,58.0,8.004365564979574,2994
0.52,4,4,5,61.6,57.0,7.681560362559537,2168
0.38,4,4,2,61.8,55.0,6.461468176353717,640
2.01,0,2,1,65.3,56.0,9.28470545393149,10772
0.58,4,5,3,61.9,56.0,7.4205789054108005,1670
0.4,4,5,5,61.6,56.0,7.0431599159883405,1145
0.5,4,3,5,62.8,57.0,7.527255919373784,1858
1.03,0,1,1,65.3,55.0,7.96693349840484,2884
1.16,4,6,3,62.1,57.0,8.991935575009146,8038
0.38,4,4,7,60.7,57.0,7.10002716662926,1212
0.5,3,6,2,62.1,58.0,7.4109518755836366,1654
0.3,4,6,3,62.3,56.0,6.672032945461067,790
1.45,2,4,3,62.6,58.0,9.364519622823858,11667
0.24,4,4,5,61.6,54.0,6.313548046277095,552
0.4,1,1,3,63.8,54.0,6.75110146893676,855
1.51,4,3,3,62.1,55.0,9.512812529900598,13532
0.39,3,2,2,62.0,60.0,6.726233402358747,834
0.5,3,2,4,60.3,58.0,7.240649694255466,1395
0.32,3,3,2,62.0,55.0,6.416732282512326,612
1.26,2,4,1,63.4,55.0,8.699181359308954,5998
1.51,3,4,3,61.9,59.0,9.579487217410236,14465
0.92,3,3,1,62.3,59.0,8.10711747075039,3318
1.09,3,4,4,60.9,58.0,8.994296557777195,8057
0.32,4,3,5,61.2,56.0,6.593044534142437,730
0.3,4,4,6,61.8,54.0,6.687108607866515,802
1.07,4,3,1,62.1,55.0,8.466320861042481,4752
0.34,4,5,4,61.2,57.0,6.690842277418564,805
1.3,4,3,5,62.0,57.0,9.312264991698108,11073
0.57,4,5,3,61.9,57.0,7.523481312573497,1851
1.54,3,2,3,61.0,60.0,9.321613374385612,11177
1.15,2,3,3,60.1,60.0,8.878358040627822,7175
0.3,2,3,6,62.5,56.0,6.6240652277998935,753
0.35,2,6,3,62.8,58.0,6.529418838262226,685
0.5,1,4,3,60.9,64.0,7.25063551189868,1409
0.74,4,4,3,62.1,56.0,8.070906088787819,3200
0.3,4,4,3,61.4,57.0,6.654152520183219,776
1.51,3,1,2,61.7,60.0,9.142489705068009,9344
0.51,2,3,3,62.9,54.0,7.271008538280992,1438
1.04,4,2,1,62.1,56.0,8.390268497842571,4404
2.16,2,2,1,62.3,60.0,9.604002767965195,14824
0.3,3,4,2,60.9,60.0,6.46302945692067,641
0.56,2,5,3,61.7,56.0,7.470224135899966,1755
1.52,4,0,4,62.3,58.0,9.060447282401565,8608
0.32,1,6,0,64.0,54.0,5.8888779583328805,361
0.36,3,5,3,60.3,59.0,6.920671504248683,1013
1.08,4,5,5,61.0,56.0,9.320628725870305,11166
1.27,4,2,2,61.7,57.0,8.800113946766308,6635
0.25,2,4,6,60.8,57.0,6.450470422144176,633
0.4,4,1,5,62.0,54.0,6.630683385642372,758
1.06,4,1,1,62.8,55.0,8.053887083618223,3146
1.21,4,0,2,60.4,54.0,8.562548893137034,5232
1.51,2,2,2,62.1,59.0,9.17926241640532,9694
0.41,4,5,5,61.6,56.0,7.079184394609668,1187
0.51,2,3,5,62.6,59.0,7.477604243197589,1768
0.56,2,3,1,62.8,58.0,6.994849985833071,1091
0.51,4,6,3,61.5,55.0,7.488293515159428,1787
0.39,4,1,7,62.3,54.0,6.796823718274855,895
0.59,2,3,2,63.0,57.0,7.252762418053187,1412
1.55,4,2,7,61.4,57.0,9.504575923397805,13421
1.01,3,4,1,61.1,57.0,8.269500767180615,3903
1.01,3,4,5,61.8,59.0,9.026297334283887,8319
1.51,1,2,3,63.6,61.0,9.094255892955381,8904
0.3,4,6,5,61.4,55.0,6.947937068614969,1041
1.68,3,1,2,61.5,59.0,9.225327501784431,10151
1.51,3,2,3,58.7,61.0,9.062999784077473,8630
2.01,3,0,6,62.2,58.0,9.670041108226021,15836
0.9,2,4,3,62.3,59.0,8.48590890137647,4846
0.64,4,3,7,61.7,58.0,7.992944547318106,2960
1.0,3,2,1,58.6,59.0,8.31581113188354,4088
2.04,3,2,2,60.6,61.0,9.429797135432397,12454
0.35,1,6,2,57.7,60.0,6.6052979209482015,739
0.91,3,2,1,62.7,58.0,8.12058871174027,3363
0.37,4,4,6,61.3,56.0,6.904750769961838,997
1.2,4,1,3,61.1,58.0,8.74878098951311,6303
1.15,3,1,1,62.6,57.0,8.377241230988792,4347
2.24,2,1,1,61.7,57.7,9.71462464769875,16558
0.71,4,6,2,60.2,56.0,7.945201132412759,2822
0.3,2,6,2,62.1,58.0,6.313548046277095,552
0.3,3,3,6,59.8,62.0,6.851184927493743,945
0.75,4,3,2,61.8,55.0,8.061802274538348,3171
0.42,4,2,6,61.1,56.0,7.177782416195197,1310
0.56,4,4,3,62.3,55.0,7.455298485683291,1729
1.02,2,4,2,61.9,58.0,8.520985989654934,5019
1.02,2,2,2,63.2,57.0,8.452761331256848,4688
0.3,4,5,2,61.9,57.0,6.26530121273771,526
1.06,1,1,1,58.7,60.0,8.253748343328501,3842
1.0,2,6,2,61.3,54.0,8.592300663903043,5390
0.3,1,2,2,63.7,56.0,6.042632833682381,421
0.74,1,5,4,63.1,58.0,7.945909598613133,2824
0.36,2,5,3,62.1,59.0,6.670766320845874,789
1.11,4,3,1,61.9,55.0,8.339261982923576,4185
0.5,2,4,1,63.5,58.0,6.9975959829819265,1094
0.25,3,5,5,62.5,59.0,6.3561076606958915,576
0.52,4,6,3,62.3,56.0,7.507690077819904,1822
2.46,4,0,1,62.3,57.0,9.709052927858371,16466
1.5,0,2,0,69.3,61.0,8.063062911326792,3175
2.0,4,4,0,60.3,56.0,9.258558944246657,10494
0.33,3,6,3,60.8,60.0,6.635946555686647,762
0.9,2,1,6,61.3,59.0,8.318498320504338,4099
0.74,2,4,1,63.1,55.0,7.72356247227797,2261
2.25,2,0,1,60.6,63.0,9.040974526342444,8442
0.24,2,5,6,61.2,55.0,6.184148890937483,485
0.93,2,3,1,62.7,57.0,8.226305988015508,3738
0.5,2,4,3,60.6,59.0,7.195187320178709,1333
0.44,4,5,5,61.9,56.0,7.149916836132109,1274
0.43,3,6,5,59.5,59.0,7.121252453244542,1238
1.01,2,4,4,63.2,58.0,8.868835492826895,7107
1.08,4,1,3,61.6,56.0,8.517193191416238,5000
1.27,3,4,1,61.0,61.0,8.59932602095476,5428
0.35,2,6,4,59.9,56.0,6.740519359606223,846
1.0,2,5,1,62.6,58.0,8.395251520610994,4426
0.75,4,6,4,62.0,58.0,8.295798110636145,4007
2.01,1,1,2,63.8,57.0,9.545096851813893,13976
0.55,2,5,2,63.0,59.0,7.2485040723706105,1406
0.45,4,1,4,62.1,55.0,6.715383386334681,825
0.6,4,5,2,60.6,57.0,7.385851078125209,1613
0.7,4,2,3,61.4,56.0,7.913155185928068,2733
1.01,1,4,3,61.7,58.0,8.746398334109042,6288
0.75,2,6,2,61.8,57.0,8.022240916806537,3048
0.32,4,3,4,61.3,55.0,6.4692503167957724,645
0.38,4,5,5,61.8,56.0,6.853299093186078,947
1.51,3,1,4,62.3,60.0,9.15556734612889,9467
1.1,3,6,2,60.7,55.0,8.774622220696997,6468
0.54,4,5,3,61.7,55.0,7.469654172932128,1754
1.03,4,4,1,62.3,56.0,8.358900612421644,4268
0.71,1,4,2,66.2,55.0,7.78155595923534,2396
0.31,3,1,4,62.3,59.0,6.192362489474872,489
0.7,4,4,4,62.4,55.0,8.0040315078527,2993
0.41,4,2,7,62.1,56.0,7.079184394609668,1187
0.37,2,3,4,58.4,59.0,6.48768401848461,657
0.7,4,1,3,62.2,55.0,7.675081857716334,2154
1.51,4,1,3,59.9,56.0,9.155989777226102,9471
1.28,4,3,4,62.0,57.0,9.158836529109067,9498
0.36,3,6,2,60.4,58.0,6.7464121285733745,851
0.34,4,5,2,63.0,55.0,6.639875833826536,765
0.51,4,4,5,62.2,57.0,7.641564441260972,2083
0.43,4,4,6,61.0,56.0,7.259819610363186,1422
0.73,3,4,1,59.5,62.0,7.780303087908373,2393
0.3,4,3,3,61.3,56.0,6.51471269087253,675
0.53,4,4,1,61.7,56.0,7.040536390215956,1142
0.37,4,6,2,61.5,57.0,6.773080375655535,874
0.5,2,4,2,61.4,57.0,7.166265974133638,1295
0.41,4,3,5,60.4,56.0,6.98100574072173,1076
0.36,4,1,6,61.6,56.0,6.408528791059498,607
0.73,3,3,3,59.2,59.0,7.926602599181384,2770
0.32,4,5,3,62.8,54.0,6.802394763324311,900
0.31,3,5,2,62.7,58.0,6.548219102762372,698
1.52,2,2,2,62.5,58.0,9.224736252259914,10145
1.5,1,2,4,63.4,59.0,9.23561817916045,10256
2.03,2,5,1,63.7,58.0,9.705768053562077,16412
0.3,4,4,7,60.9,56.0,6.786716950605081,886
0.71,4,5,3,62.0,56.0,8.102889134640868,3304
0.32,2,3,5,61.9,57.0,6.51025834052315,672
0.55,4,4,6,61.9,55.0,7.77485576666552,2380
0.28,2,1,4,60.9,57.0,6.135564891081739,462
0.4,3,5,5,60.8,59.0,6.895682697747868,988
0.3,4,3,3,62.0,54.0,6.300785794663244,545
0.54,4,2,7,60.3,55.0,7.700747794511798,2210
2.04,3,2,4,60.7,61.0,9.803888187313373,18104
0.32,3,3,3,59.9,57.0,6.579251212010101,720
0.31,1,5,2,63.4,55.0,6.298949246855942,544
0.41,4,4,4,60.8,56.0,6.914730892718563,1007
1.75,4,0,2,63.3,59.0,9.08704215563169,8840
0.41,4,6,5,62.1,56.0,7.212294468500341,1356
1.01,2,5,2,62.9,59.0,8.469262657658687,4766
1.11,3,2,3,60.9,57.0,8.593227877692234,5395
2.0,3,0,3,60.8,62.0,9.485089169016064,13162
1.0,3,3,4,60.6,59.0,8.700514248543275,6006
0.3,4,6,6,61.3,57.0,6.974478911025045,1069
0.52,2,5,4,62.6,56.0,7.507690077819904,1822
0.79,3,2,2,61.8,59.0,7.729735331385051,2275
0.36,4,1,5,61.5,57.0,6.484635235635252,655
0.5,1,5,2,63.5,61.0,7.153833801578843,1279
1.13,3,3,3,62.7,57.0,8.760766624241956,6379
1.5,2,3,6,63.1,62.0,9.57227147806062,14361
0.51,3,3,3,61.1,58.0,7.2305631534092925,1381
0.7,1,2,5,64.3,60.0,7.764296006450518,2355
0.51,4,6,3,61.2,55.0,7.540090320145325,1882
0.33,4,1,7,62.1,55.0,6.792344427470809,891
0.5,4,6,3,60.7,57.0,7.5251007461258,1854
0.36,4,2,4,61.8,57.0,6.697034247666484,810
0.33,4,3,5,61.7,55.0,6.593044534142437,730
1.01,2,2,3,63.3,58.0,8.453614209773367,4692
0.93,3,0,1,61.9,57.0,7.939871576361883,2807
0.32,2,6,2,63.3,57.0,6.628041376179533,756
1.23,2,6,2,59.7,58.0,8.961750799330497,7799
0.3,4,4,2,62.0,55.1,6.212606095751519,499
0.5,3,3,4,62.1,55.0,7.465082736399547,1746
0.42,3,6,4,60.8,59.0,7.118826249062078,1235
1.2,3,0,1,61.7,57.0,8.238008249218403,3782
0.31,4,5,3,61.0,56.0,6.522092798170152,680
0.5,3,6,2,62.2,57.0,7.4109518755836366,1654
0.36,2,3,2,62.0,59.0,6.285998094508865,537
0.2,2,5,3,63.4,59.0,5.905361848054571,367
0.72,4,4,4,61.3,56.0,8.231908243564177,3759
1.23,4,5,1,62.1,55.0,8.9005490139363,7336
1.04,2,6,2,61.5,58.0,8.63141433550626,5605
0.61,4,3,1,60.5,56.0,7.174724309836376,1306
0.31,3,3,4,62.2,58.0,6.437751649736401,625
1.07,3,3,3,59.8,58.0,8.551981016901902,5177
1.59,2,3,2,62.3,60.0,9.359880439245758,11613
0.7,1,4,1,62.2,59.0,7.631431664576906,2062
0.71,4,5,4,62.7,57.0,8.08271113423758,3238
0.71,0,4,2,62.6,57.0,7.643961949002529,2088
1.22,3,3,2,61.8,58.0,8.821289805136113,6777
0.52,2,4,3,63.9,57.0,7.346010209913293,1550
0.27,4,4,7,61.4,57.0,6.633318433280377,760
0.3,4,5,5,62.3,54.0,6.60934924316738,742
0.94,3,4,2,59.8,61.0,8.465478755729558,4748
0.58,4,4,5,62.5,56.0,7.77485576666552,2380
0.79,4,4,1,61.9,55.0,7.9269635448629785,2771
0.56,0,4,2,61.6,61.0,7.069874128458572,1176
0.77,4,1,4,61.4,56.0,8.028129059431759,3066
0.39,2,3,3,63.4,57.0,6.9167150203536085,1009
0.51,4,5,4,61.8,56.0,7.523481312573497,1851
0.41,3,6,2,59.2,62.0,6.853299093186078,947
0.72,2,1,2,63.2,57.0,7.76004068088038,2345
1.03,3,5,3,60.0,59.0,8.773384596776648,6460
1.03,0,6,2,64.4,61.0,8.485702524324866,4845
1.21,3,4,1,62.4,60.0,8.368693183097793,4310
1.01,1,0,2,63.6,54.0,8.215817791832453,3699
1.03,3,5,6,58.8,59.0,9.353401214816834,11538
0.31,4,2,1,61.3,55.0,6.042632833682381,421
1.51,1,6,4,63.7,55.0,9.747476810531971,17111
0.38,4,6,4,62.5,56.0,6.9726062513017535,1067
1.51,4,3,5,61.8,57.0,9.623641365852121,15118
0.71,2,4,6,62.7,58.0,8.195885391314796,3626
0.9,1,6,1,62.2,63.0,8.385260520155413,4382
0.9,3,5,3,62.1,55.0,8.483222671845084,4833
1.02,2,4,2,62.2,56.0,8.560635749259074,5222
1.21,2,4,1,62.7,57.0,8.573573524852344,5290
0.3,4,0,3,61.6,56.0,5.950642552587727,384
0.4,3,4,3,59.3,59.0,6.7357800142423265,842
0.79,4,5,3,61.8,56.0,8.190077049719049,3605
0.31,1,2,4,57.5,60.0,6.075346031088684,435
0.5,2,5,3,61.8,58.0,7.392647520721623,1624
0.34,4,5,2,61.8,56.0,6.39024066706535,596
2.02,1,4,1,57.1,60.0,9.442641861075158,12615
0.7,1,2,3,63.9,59.0,7.753623546559746,2330
0.51,2,3,3,62.4,62.0,7.271008538280992,1438
0.92,4,6,3,61.4,56.0,8.781555458546402,6513
1.24,3,3,2,58.9,58.0,8.723394022000136,6145
0.31,4,2,3,62.6,57.0,6.4425401664681985,628
0.5,3,6,3,62.8,58.0,7.520234556474628,1845
1.01,2,4,3,59.2,59.0,8.741456115998364,6257
1.21,2,1,1,60.0,58.0,8.502891406705377,4929
0.76,4,5,6,61.8,54.0,8.385260520155413,4382
0.3,4,5,3,62.4,57.0,6.738152494595957,844
1.2,2,3,7,59.4,61.0,9.209039526243135,9987
1.51,3,6,4,63.0,52.0,9.79456514531194,17936
1.53,2,2,2,61.0,61.0,9.256078263650036,10468
0.4,3,5,5,61.4,56.0,6.962243464266207,1056
1.09,4,3,0,61.0,56.0,8.192570471152173,3614
0.74,2,5,4,63.4,55.0,8.118802996980035,3357
0.8,4,4,1,61.8,56.0,7.849323818040561,2564
1.01,1,4,3,63.6,59.0,8.715552125907816,6097
0.3,3,3,3,61.6,60.0,6.26530121273771,526
1.55,4,0,2,62.4,57.0,9.024131268455035,8301
0.34,1,5,1,63.7,55.0,6.416732282512326,612
0.34,1,2,2,63.3,56.0,6.194405391104672,490
0.51,2,5,4,64.4,55.0,7.3987862754199485,1634
0.9,2,0,6,60.4,60.0,8.228443883004033,3746
0.53,4,5,2,61.9,55.0,7.268920128193722,1435
0.44,3,4,5,61.6,58.0,7.086737934510577,1196
2.1,1,2,2,63.7,61.0,9.402694764470512,12121
0.72,4,5,1,61.7,57.0,7.756623334538858,2337
0.4,4,3,6,61.6,57.0,7.023758954738443,1123
0.36,1,3,2,63.3,56.0,6.285998094508865,537
0.29,4,3,7,60.6,57.0,6.511745329644728,673
2.39,2,0,4,59.6,60.0,9.793672686528922,17920
1.5,2,5,4,59.5,61.0,9.740262491433162,16988
1.0,4,5,2,60.1,62.0,8.635687085464026,5629
0.39,4,0,3,61.8,55.9,6.373319789577012,586
0.7,4,5,1,61.0,56.0,7.773173680482536,2376
0.3,2,2,5,62.9,57.0,6.405228458030842,605
1.28,1,2,1,63.8,55.0,8.415381925269553,4516
1.21,1,3,2,63.8,58.0,8.62998601889136,5597
0.3,4,1,4,62.5,57.0,6.159095388491933,473
1.2,4,3,2,61.2,56.0,8.779865100863852,6502
1.34,3,3,5,61.3,58.0,9.316320695513415,11118
1.0,2,5,4,63.2,53.0,8.685077700412423,5914
1.09,2,1,3,62.0,56.0,8.508959386489133,4959
0.78,4,4,1,59.7,57.0,7.796057974316123,2431
1.01,2,5,4,63.1,56.0,9.205830216498297,9955
0.55,3,5,2,61.0,61.0,7.419380582918692,1668
0.3,3,3,5,61.0,60.0,6.52795791762255,684
0.9,2,6,2,61.8,61.0,8.31090675716845,4068
0.51,4,1,2,62.5,57.0,7.022868086082641,1122
0.26,2,5,5,60.9,58.0,6.369900982828227,584
2.22,3,1,1,62.9,59.0,9.627997520849709,15184
1.5,3,2,3,60.0,62.0,9.334503014596605,11322
1.01,3,5,3,62.2,58.0,8.830981510952498,6843
0.72,2,1,4,64.0,56.0,7.6246189861593985,2048
0.8,3,4,3,62.1,60.0,8.161089512845797,3502
1.04,4,4,1,61.2,57.0,8.463792414689122,4740
0.7,2,4,4,62.8,56.0,8.09101504171053,3265
0.37,3,0,3,60.7,60.0,6.368187186350492,583
1.01,4,2,3,60.6,57.0,8.57866451350434,5317
0.34,3,4,2,59.3,60.0,6.338594078203183,566
0.35,4,5,4,61.9,56.0,6.7464121285733745,851
0.57,4,3,3,61.0,55.0,7.45298232946546,1725
1.0,1,2,3,57.8,59.0,8.334711621820917,4166
1.31,4,3,4,62.0,53.0,9.264449697623215,10556
0.39,4,5,2,62.0,56.0,6.516193076042964,676
0.34,3,5,1,62.5,59.0,6.416732282512326,612
1.2,1,0,3,63.7,58.0,8.404248432400102,4466
0.54,4,4,2,61.5,55.0,7.190676034332207,1327
1.24,4,1,2,62.4,57.0,8.695506726812653,5976
0.39,3,3,3,62.3,59.0,6.668228248417403,787
0.78,3,2,1,61.1,59.0,7.520776415062797,1846
0.41,3,3,3,62.4,58.0,6.717804695023691,827
1.11,3,3,2,62.7,57.0,8.5956346177228,5408
1.09,1,6,7,58.7,61.0,9.705402400562695,16406
1.61,2,5,1,60.4,58.0,9.26672070541229,10580
1.01,3,3,4,60.5,60.0,8.756682421266532,6353
0.78,4,5,3,61.4,56.0,8.183676582620658,3582
0.83,2,3,1,61.6,57.0,7.9102237070973445,2725
0.71,1,1,4,63.6,56.0,7.743269700829004,2306
0.43,1,1,3,58.0,57.0,6.54534966033442,696
0.72,4,4,3,62.6,56.0,7.991592282068092,2956
0.32,4,3,4,61.3,55.0,6.311734809152915,551
0.77,4,4,4,61.9,54.0,8.229511118964457,3750
1.56,4,4,1,61.6,56.0,9.249176395761381,10396
0.7,4,4,4,60.3,57.0,8.119398589612294,3359
1.14,3,3,2,60.0,55.0,8.665785595466064,5801
0.38,4,3,1,62.0,55.0,6.2766434893416445,532
0.53,2,6,5,61.1,55.0,7.812782818577581,2472
0.4,4,5,1,61.2,55.0,6.501289670540389,666
0.37,4,5,3,62.6,56.0,6.947937068614969,1041
1.18,4,1,1,61.9,54.0,8.54927308487965,5163
0.54,1,3,4,59.0,62.0,7.402451520818244,1640
1.09,4,3,4,62.1,55.1,8.920923462230686,7487
0.31,3,2,5,62.4,59.0,6.687108607866515,802
0.79,1,1,3,58.5,62.0,7.804251383528112,2451
0.75,4,5,2,62.2,57.0,8.001355025826703,2985
1.0,3,2,2,62.2,60.0,8.404919948933452,4469
0.32,2,6,7,62.0,56.0,7.065613363597717,1171
1.34,4,3,3,61.9,56.0,9.148571345578551,9401
1.14,2,1,3,62.5,59.0,8.473241303887054,4785
1.51,4,2,1,62.3,58.0,8.98594603876032,7990
2.01,2,2,2,63.1,56.0,9.377971213360134,11825
1.21,2,4,5,61.0,58.0,9.346181594887597,11455
0.7,2,6,1,63.7,58.0,7.651595573857601,2104
0.46,4,1,4,62.2,54.0,6.80903930604298,906
0.28,2,5,4,59.0,60.0,6.113682179832232,452
1.2,2,3,1,62.0,60.0,8.647870515057853,5698
0.31,3,2,3,58.9,61.0,6.373319789577012,586
0.5,4,6,3,61.7,53.0,7.425357887027151,1678
0.35,4,4,3,62.1,57.0,6.80903930604298,906
0.3,1,0,3,64.1,58.0,6.089044875446846,441
0.73,4,1,5,61.9,55.0,7.829232537543592,2513
2.01,4,3,1,62.8,56.0,9.670356794688852,15841
0.72,4,5,2,60.8,57.0,8.134174272137903,3409
0.32,3,3,6,58.1,59.0,6.984716320118266,1080
0.27,2,4,5,60.8,59.0,6.3818160174060985,591
1.51,2,1,1,63.5,60.0,8.914760527397261,7441
1.15,2,5,3,62.9,56.0,8.843470781627381,6929
1.52,0,0,1,65.8,57.0,8.68541582383069,5916
0.41,2,5,4,63.4,55.0,7.05617528410041,1160
0.71,3,4,2,58.5,59.0,7.76004068088038,2345
0.31,4,3,4,60.6,56.0,6.440946540632921,627
0.96,3,5,2,60.0,60.0,8.489616423646003,4864
1.12,3,3,2,59.5,62.0,8.552753366814787,5181
1.35,4,0,4,62.3,54.0,8.70748291785937,6048
0.51,4,3,6,61.9,53.0,7.5595594960077,1919
1.58,3,4,2,61.4,61.0,9.434443462785092,12512
0.31,4,2,3,62.1,55.0,6.4425401664681985,628
1.0,2,4,4,62.1,60.0,8.836809882398365,6883
0.72,4,6,3,62.7,56.0,8.076826031298808,3219
0.31,3,3,4,62.4,59.0,6.687108607866515,802
0.34,3,6,3,59.3,58.0,6.940222469119639,1033
0.71,4,4,4,61.1,56.0,8.216358332386156,3701
1.1,2,1,3,61.8,58.0,8.616857514529183,5524
1.2,3,5,3,62.7,59.0,9.120306249272202,9139
0.24,4,4,3,61.2,57.0,6.037870919922137,419
1.05,1,2,7,64.3,58.0,8.810310466357958,6703
1.08,3,3,4,62.0,60.0,8.808219665118408,6689
0.28,1,5,2,62.6,60.0,5.921578419643816,373
0.76,3,5,1,62.4,58.0,7.804251383528112,2451
1.06,2,2,1,61.7,59.5,8.4040244933106,4465
0.3,4,3,4,62.2,55.0,6.405228458030842,605
0.35,3,5,2,60.7,59.0,6.669498089857879,788
0.32,4,4,3,61.6,57.0,6.71901315438526,828
1.01,3,3,1,59.1,59.0,8.352790135124629,4242
1.0,4,2,2,60.3,56.0,8.473868066677865,4788
1.71,1,0,3,62.8,58.0,9.086023537468803,8831
1.03,3,3,3,62.2,56.0,8.668024081118821,5814
1.01,4,2,4,61.5,56.0,8.471986598578159,4779
0.72,1,3,3,59.7,60.5,7.9287663216266955,2776
0.9,2,1,3,62.3,64.0,8.190077049719049,3605
0.74,3,5,1,58.8,60.0,7.828834527588089,2512
1.02,4,5,7,62.6,57.0,9.359191318708538,11605
0.36,4,6,3,61.0,56.0,6.9975959829819265,1094
1.15,4,6,3,61.0,57.0,9.263501920090414,10546
1.5,2,5,3,59.4,62.0,9.431401757086068,12474
1.01,4,3,3,61.7,57.0,8.716699572964293,6104
0.55,4,6,3,61.0,56.0,7.477604243197589,1768
0.7,2,0,3,63.3,58.0,7.622663951323595,2044
0.7,1,4,1,64.1,59.0,7.787796878181171,2411
2.09,4,1,1,61.2,57.0,9.532930988916153,13807
2.12,3,5,1,62.4,58.0,9.538492376981678,13884
0.3,4,6,3,62.5,55.0,6.814542897259958,911
0.7,3,6,4,60.9,60.0,8.065579427282092,3183
0.31,3,6,6,61.2,59.0,6.980075940561763,1075
0.3,3,5,5,60.1,59.0,6.920671504248683,1013
0.61,4,3,4,61.9,56.0,7.681099001536359,2167
0.3,4,3,2,61.4,57.0,6.1675164908883415,477
0.76,3,0,4,61.1,58.0,7.724004656676065,2262
0.33,4,5,4,60.0,57.0,6.437751649736401,625
0.31,3,1,5,62.1,58.0,6.298949246855942,544
1.02,3,6,3,59.8,61.0,8.840580188488795,6909
2.0,2,0,1,62.8,57.0,9.350971501715929,11510
1.5,3,2,1,60.2,59.0,8.688959234270676,5937
0.4,3,2,4,62.7,59.0,6.594413459749778,731
1.01,3,1,1,62.6,55.0,8.247482004285693,3818
0.51,4,6,3,61.2,55.0,7.488293515159428,1787
0.38,2,4,3,61.9,54.8,6.80903930604298,906
0.4,4,6,4,62.2,57.0,6.949856455000773,1043
0.41,3,5,4,61.2,58.0,6.983789965258135,1079
0.36,4,6,3,61.0,56.0,6.747586526829315,852
0.3,2,3,4,60.3,57.0,6.429719478039138,620
1.02,3,1,1,62.2,58.0,8.309184527686298,4061
1.2,4,5,6,60.1,61.0,9.62806337747985,15185
0.27,3,5,4,61.5,58.0,6.401917196727186,603
0.38,4,6,1,61.1,56.0,6.699500340161678,812
1.0,0,2,1,65.3,62.0,7.943782692458625,2818
0.61,2,2,5,61.4,57.0,7.585788821732034,1970
1.01,3,2,1,61.6,60.0,8.209580483475577,3676
0.3,4,6,3,62.0,55.0,6.565264970035361,710
0.4,2,1,4,63.5,55.0,6.782192056006791,882
0.4,4,3,6,62.1,53.0,6.949856455000773,1043
0.5,2,5,1,63.2,61.0,7.00033446027523,1097
0.38,4,1,2,61.8,54.0,6.385194398997726,593
1.14,4,1,2,61.8,57.0,8.460411177317253,4724
1.39,3,3,3,62.0,56.0,9.090880931938855,8874
0.43,3,2,1,62.8,58.0,6.732210706467206,839
0.3,3,3,2,61.6,59.0,6.352629396319567,574
0.47,4,2,7,62.4,57.0,7.5310163320779155,1865
0.74,3,5,4,60.9,62.0,8.00603417874901,2999
1.01,4,5,2,61.1,57.0,8.75557997214314,6346
0.3,0,5,4,56.3,62.0,6.461468176353717,640
0.74,3,5,4,61.1,58.0,8.149601735736155,3462
0.3,4,6,2,62.1,56.0,6.5638555265321274,709
1.65,2,0,2,61.5,58.0,8.980046316633132,7943
0.4,2,5,3,62.9,55.0,6.815639990074331,912
1.5,1,6,1,63.8,58.0,9.049936850483158,8518
0.9,2,2,1,63.4,60.0,8.040768994367578,3105
1.01,3,3,4,62.6,59.0,8.797548488481558,6618
0.3,1,6,2,63.8,57.0,6.5638555265321274,709
0.99,4,4,4,61.0,55.0,8.690642169706594,5947
0.52,4,5,2,60.7,55.0,7.412160334945205,1656
0.31,3,3,4,61.2,60.0,6.437751649736401,625
0.3,4,2,7,60.8,56.0,6.920671504248683,1013
0.54,2,5,2,63.2,57.0,7.272398392570047,1440
1.07,4,5,1,61.4,57.0,8.592857095337227,5393
1.03,4,0,2,61.6,57.0,8.336869637284956,4175
0.9,1,5,4,64.8,54.0,8.378620541552298,4353
0.31,4,4,3,61.6,55.0,6.6293632534374485,757
0.31,4,2,3,62.4,55.0,6.192362489474872,489
0.36,4,6,2,62.7,57.0,6.7464121285733745,851
1.51,4,4,4,62.1,56.0,9.71232704707497,16520
